zip5,perc_unemp,perc_never_married,med_inc,perc_some_coll
51358,5.96,16.1,48571,52.21
51360,4.34,16.56,57832,64.98
51363,4.71,6.62,42500,44.36
51364,3.07,20.63,36827,53.64
51365,3.59,47.04,49250,72.86
51366,6.25,8.97,50417,62.33
51401,1.57,25.11,48388,50.4
51430,4.17,29.52,56125,38.8
51431,5.46,16.91,48958,42.39
51433,1.65,24.8,49120,37.41
51436,2.23,16.67,60938,50.81
51439,1.58,16.88,50625,40.57
51440,1.98,22.43,48750,45.97
51441,3.64,22.84,24375,33.33
51442,5.77,34.34,45644,37.25
51443,2.91,18.84,49464,47.22
51444,3.54,56.49,47083,48.42
51445,3.66,16.29,42566,46.31
51446,0,15.02,46667,43.87
51447,11.11,10.4,39375,31.48
51448,3.93,20.58,40000,36.6
51449,10.41,17.42,38835,55.1
51450,2.68,18.18,43629,50.65
51451,3.12,12.66,40000,47.76
51453,2.89,17.14,46250,45.01
51454,2.3,24.32,50924,45.14
51455,4.25,23.21,47759,45.48
51458,2.87,17.64,49000,48.22
51459,0,23.71,48333,34.18
51461,6.02,21.25,47404,44.8
51462,3.26,17.53,48250,53.95
51463,10.35,18.7,48750,42.02
51465,1.56,18,53438,42.39
51466,10.23,12.35,45000,54.46
51467,6.11,15.21,56193,47.1
51501,8.37,30.89,40169,43.55
51503,5.73,27.49,57161,60.73
51510,6.85,29.89,43995,50
51520,2.97,31.62,32679,46.61
51521,5.83,18.18,49152,49.78
51523,8.15,18.84,42102,54.63
51525,4.35,17.52,57109,53.98
51526,3.1,20.59,77321,40.31
51527,3.45,13.47,41500,29.49
51528,3.67,18.72,37350,28.74
51529,1.41,19.18,44559,47.16
51530,3.26,18.76,47587,42.34
51531,2.26,14.64,51250,49.17
51532,11.54,17.53,46181,41.41
51533,6.33,22.71,57260,54.38
51534,3.4,24.54,68958,60.97
51535,6.37,15.63,47365,55.37
51536,1.42,6.27,80625,39.5
51537,2.49,18.73,47083,53.41
51540,3.44,17.73,39063,36.83
51541,11.11,12.88,42875,46.15
51542,0.89,14.69,77708,58.58
51543,7.05,20,40357,45.55
51544,3.12,25.38,50000,48.07
51545,9,27.32,44432,35
51546,3.9,23.65,61905,56.72
51548,5.88,22.97,65729,59.74
51549,3.24,17.74,44219,62.46
51550,5.45,16.87,60556,21.68
51551,5.48,18.46,66944,54.98
51552,1.91,17.17,62813,54.55
51553,1.64,15.06,67969,61.97
51554,0,21.05,41780,60
51555,5.93,20.26,56736,52.49
51556,1.99,23.64,49028,44.95
51557,7.3,26.34,69167,44.99
51558,10.22,16.11,55357,37.92
51559,3.4,18.33,70556,57.19
51560,3.16,26.44,53320,55.73
51561,11.39,15.03,44583,43.57
51562,8.78,19.88,47240,50
51563,4.65,14.75,44875,51.51
51564,2.15,14.59,52083,50
51565,1.4,20.09,60417,46.29
51566,10.69,23.69,37656,51.19
51570,5.37,29.8,41250,47.45
51571,3.76,16.55,79500,67.5
51572,5.52,19.27,42813,35.54
51573,2.99,12.07,57955,55.8
51575,2.44,20.42,69345,71.11
51576,3.25,19.6,78000,60.43
51577,6.07,18.65,52381,46.65
51578,0,22.06,52083,46.3
51579,5.53,21.47,47857,47.8
51601,5.4,19.39,40215,48.42
51630,8.24,28.15,28281,32.76
51631,5.88,8.26,51094,34.39
51632,6.45,27.36,43663,53.49
51636,0.83,15.35,46806,40.79
51637,8.18,25.64,31250,50.32
51638,5.5,20.62,46932,53.45
51639,7.08,17.85,51250,51.9
51640,3.58,21.16,37011,48.9
51645,0,11.21,40469,48.34
51646,9.78,19.74,44102,47.97
51647,10.71,50.69,30000,43.84
51648,5.38,0,45417,51.43
51649,8.33,11.58,51042,53.39
51650,0,22.3,53403,35.14
51652,6.67,20.49,46622,46.17
51653,1.49,25.41,58512,55.46
51654,6.33,13.14,53438,39.37
51656,15.38,27.78,60536,31.82
52001,7.19,38.76,42576,51.77
52002,2.27,20.85,64665,64.41
52003,3.59,23.38,63469,62.53
52030,6.3,27.81,47750,35
52031,2.37,18.68,55769,45.78
52032,3.66,24.74,44938,48.36
52033,2.43,23.26,56906,47.29
52035,5.12,20.05,44583,28.69
52037,2.96,21.47,59167,54.56
52038,3.37,26.67,70481,34.2
52039,3.14,22.58,58984,43.84
52040,2.95,23.31,47284,45.87
52041,1.37,31.47,58816,43.38
52042,3.34,22.49,50096,40.07
52043,2.28,24.07,49706,47.67
52044,1.25,13.45,37014,47.34
52045,3.45,26.34,65439,50.58
52046,3.12,27,68465,43.26
52047,2.02,21.09,67500,31.87
52048,1.81,20.83,46944,24.21
52049,0,24.49,49474,43.72
52050,5.98,31.46,46827,40.38
52052,6.02,21.95,42880,41.67
52053,1.94,21.3,46786,34.08
52054,2.05,17.65,62125,36.71
52057,3.87,20.16,51070,49.09
52060,5.35,24.83,35777,41.45
52064,5.8,18.79,52188,43.34
52065,0.77,23.54,53864,40.08
52066,29.63,8.82,34000,7.35
52068,1.98,14.35,74125,65.74
52069,3.8,19.92,56576,42.87
52070,3.33,16.96,47902,44.17
52072,15.12,13.19,48854,35.6
52073,4.63,30.22,66875,36.54
52074,3.24,21.77,61458,40.15
52076,5.16,17.58,46375,44.62
52077,7.28,16.05,37031,34.36
52078,4.27,22.2,69107,34.01
52079,2.63,24.27,55625,38.52
52101,3.91,36.12,52340,57.84
52132,4.32,26.59,49716,56.97
52133,2.26,15.94,62250,33.83
52134,9.84,28.04,63906,49.78
52135,6.99,26.95,36786,45.66
52136,5.03,24.1,45802,48.34
52140,8.4,21,49911,44.16
52141,4.23,24.07,36957,47
52142,13.91,50.87,41875,60.14
52144,4.31,17.46,68393,52.87
52146,7.65,16.14,51250,46.15
52147,8.68,25.45,51705,35.74
52151,14.76,21.62,39591,45.99
52154,3.35,19.16,47200,39.68
52155,2.48,20.54,42917,33.66
52156,10.26,24.96,40625,47.76
52157,6.41,17.55,54514,52.66
52158,4.81,24.4,40583,53.69
52159,4.66,20.91,50476,47.88
52160,4.35,13.7,48348,47.29
52161,3.24,25.89,55962,51.03
52162,5.39,24.76,47760,46.46
52163,5.39,29.18,31131,52.49
52164,8.47,13.6,46458,33.03
52165,5.19,27.41,40813,49.13
52166,0,23.61,46000,48.33
52168,1.15,25,37500,40.95
52169,8.68,31.83,50595,55.52
52170,0.28,16.44,53333,49.1
52171,5.83,29.44,44348,44.43
52172,9.14,25.55,47865,40.9
52175,5.11,21.35,48145,57.06
52201,5.42,14.02,70109,48.65
52202,2.81,24.09,66406,57.72
52203,2.22,19.93,60972,67.94
52205,7.28,29.25,56066,50.44
52206,1.75,16.82,81179,63.06
52207,1.36,15.16,47667,52.57
52208,2.15,19.25,38770,44.39
52209,6.61,17.53,54444,44.8
52210,0,10.23,53870,54.58
52211,8.3,18.71,48531,51.93
52212,0.78,15.69,53750,61.08
52213,3.63,18.82,74565,60.45
52214,2.74,19.67,48859,51.95
52215,5.39,20,48182,40.3
52216,8.75,22.49,58088,48.54
52217,5.51,19.95,39188,58.24
52218,7.45,22.59,58490,46.45
52219,19.05,25.64,53333,32.09
52220,8.33,25.78,56176,42.94
52221,2.11,15.54,54107,49.65
52222,9.89,13.79,54904,45.4
52223,5.13,23.27,52000,55.35
52224,5.91,20.4,56339,61.94
52225,0,26.09,37159,33.89
52227,3.12,18.89,90625,72.43
52228,4.8,17.18,81188,72.59
52229,7.31,17.74,60574,46.09
52231,1.48,24.54,39875,52.46
52232,35.85,16.3,19583,25.58
52233,4.08,29.18,50995,66.56
52235,10.73,28.24,63750,53.41
52236,3.87,16.63,66458,60.65
52237,8.62,24.79,50688,40.63
52240,5.51,50.3,43162,70.7
52241,3.79,37.04,56635,81.79
52242,12.11,99.71,"",0
52245,4.14,55.69,53900,84.1
52246,4.86,48.69,41909,88.75
52247,2.45,24.79,52540,44.75
52248,4.32,20.42,56087,48.26
52249,5.35,18.94,58333,51.03
52251,7.69,18.05,62778,44.57
52253,1.9,18.71,63491,62.65
52254,4.67,28.38,43700,42.89
52255,4.07,11.07,46250,48.2
52257,1.18,19.57,39375,64.41
52301,5.62,24.41,47361,43.77
52302,4.8,24.67,60660,69.19
52305,5.78,14.15,58889,58.04
52306,3.08,19.1,59000,48.59
52307,0,20.69,167167,100
52308,9.57,33.33,34792,32.32
52309,13.12,15.97,50104,33.43
52310,3.56,24.08,51906,48.02
52312,11.54,29.41,36250,43.24
52313,8.11,9.06,52875,37.37
52314,2.5,38.13,71571,74.95
52315,7.48,18.95,53542,59.32
52316,4.77,20.03,44205,51.9
52317,2.37,34.96,63369,81.55
52318,7.31,32.82,58466,49.74
52320,3.94,23.61,53068,45.59
52321,1.32,20.51,52794,51.44
52322,6.78,22.18,64750,55.06
52323,12.33,30.87,49345,37.16
52324,2.92,20.65,79250,59.48
52325,0,13.97,71667,67.59
52326,4.38,16.18,38289,33.43
52327,1.95,26,84327,52.85
52328,2.04,16.19,115221,79.74
52329,0,10.22,62895,39.23
52330,6.33,21.38,48403,42.74
52332,5.94,14.35,67500,53.94
52333,2.36,18.54,84375,70.25
52334,0,21.71,80114,56.46
52335,2.91,20.35,49375,51.83
52336,5.23,19.75,62996,57.36
52337,14.08,24.74,50469,47.18
52338,3.75,13.88,100104,71.77
52339,8.04,27.97,43750,47.26
52340,5.33,30.08,56328,71.54
52341,11,29.12,81744,60.28
52342,6.79,26.82,38906,42.14
52345,7.6,27.29,70368,57.27
52346,1.36,24.72,53500,56.62
52347,3.14,18.18,56029,49.28
52348,0,23.08,45625,36.84
52349,6.96,20.91,50938,54.21
52351,2.73,23.88,96125,71.11
52352,2.61,22.57,68354,55.6
52353,5.62,21.68,48420,54.39
52354,3.07,20.14,74000,50.71
52355,1.2,14.83,51944,48.1
52356,3.81,19.8,53795,54.17
52358,5.03,25.63,67622,60.71
52359,4.08,19.52,61375,47.93
52361,2.61,20.87,66789,64.9
52362,3.64,13.08,35417,45.34
52401,6.19,46.04,19575,49.84
52402,4.66,35.21,54833,70.07
52403,5.76,27.63,56915,70.56
52404,6.9,38.21,46713,57.25
52405,5.63,29.68,55094,64.3
52411,3.44,18.83,120614,83.06
52501,9.91,25.92,40304,46.58
52530,1.22,22.11,53393,47.58
52531,4.84,17.85,46037,46.76
52533,9.89,19.02,62109,44.57
52534,21.28,21.74,26875,28.89
52535,4.81,15.62,42941,42.26
52536,8.11,8.74,42279,53.02
52537,6.78,23.23,47273,48.83
52540,5.66,20.7,46016,45.65
52542,8.43,21.38,39000,34.78
52543,1.02,13.86,77464,67.98
52544,11.73,24.22,36929,48.14
52548,10.71,35,37500,39.66
52549,8,13.85,33750,31.07
52550,10.27,15.88,29931,24.37
52551,3.8,26.03,54091,47.43
52552,4.77,28.33,57896,50.52
52553,8.8,17.96,44327,47.01
52554,5.13,26.44,41667,37.43
52555,5.92,22.6,27500,49.41
52556,5.3,32.94,46663,63.87
52557,0,100,"",40
52560,11.63,14.89,38958,56.95
52561,6.42,19.35,44803,45.73
52563,7.52,21.14,36410,48.55
52565,10.7,20.39,41008,51.38
52566,5.77,33.09,88750,59.68
52567,6.84,24.41,65893,51.99
52569,9.66,15.01,40039,39.2
52570,9.2,21.15,35066,41.36
52571,4.36,18.65,48929,52.78
52572,10.47,22.22,40385,45.44
52573,1.79,13.24,55313,61.02
52574,8.51,37.66,29882,39.22
52576,6.94,18.66,37679,29.31
52577,9.34,27.66,42659,50.85
52580,8.45,24.19,39574,47.83
52581,3.33,18.03,51836,60.57
52583,14.04,43.15,26250,38.46
52584,4.94,17.95,54583,35.26
52585,8.55,22.88,49773,52.46
52586,7.76,14.29,47273,44.06
52588,0,0,55682,17.65
52590,21.4,20.22,38295,38.02
52591,4.62,18.52,41293,46.95
52593,5.45,18.29,54063,59.84
52594,3.68,9.44,41125,44.31
52595,4.32,29.83,41442,60.94
52601,8.02,25.68,41342,55.51
52619,4.86,15.44,41250,40.34
52620,3.54,16.61,40750,40.27
52621,1.46,16.93,57768,53.32
52623,8.39,20.05,55294,56.55
52624,21.28,30.95,49500,52.83
52625,2.1,24.72,54503,48.96
52626,10.26,28.22,42917,42.09
52627,9.64,28.04,39885,48.19
52630,5.41,35.63,39766,48.05
52632,8.03,27.01,36136,45.66
52635,1.93,28.4,47734,47.11
52637,5.2,21.58,45734,52.17
52638,4.04,20.6,58684,47.51
52639,6.25,21.93,51786,43.54
52640,4.89,22.5,52308,50.09
52641,7.3,27.44,46383,54.11
52644,0,18.09,69271,69.62
52645,2.3,18.82,39569,49.79
52646,12.31,10.53,53854,52.86
52647,4.11,27.13,70250,54.25
52649,5.27,29.28,40152,49.04
52650,1.94,15.63,71563,57.06
52651,16.34,20.55,47813,55.47
52653,8.64,23.75,45927,43.2
52654,1.85,26.97,44940,51.14
52655,8.48,27.48,42537,51.63
52656,11.49,20.77,58264,50.68
52657,6.9,29.17,51875,51.28
52658,6,16.87,66167,57.44
52659,3.3,27.98,44844,54.23
52660,0,12.17,40729,62.61
52701,2.67,8.05,65833,40.24
52720,3.82,20.06,52399,35.71
52721,6.22,15.02,55000,47.79
52722,3.94,22.98,69755,75.8
52726,1.44,13.24,75536,56.93
52727,2.94,39.7,85588,59.05
52728,7.05,18.9,45592,41.09
52729,3.99,27.26,58611,57.62
52730,7.99,24.68,53602,49.29
52731,3.03,25.84,52917,46.91
52732,7.41,27.04,43955,50.6
52737,6.72,17.5,36250,27.96
52738,6.71,30.61,51618,41.04
52739,10.55,39.29,47083,34.6
52742,7.62,21.11,61213,60.73
52745,1.52,31.53,56250,56.29
52746,4.26,16.86,66442,52.02
52747,1.12,24.31,51042,47.89
52748,4.08,26.35,65617,74.36
52749,2.47,23.23,72813,51.18
52750,0,19.53,68580,48.87
52751,4.89,29.76,53333,55.81
52752,2.62,18.79,42188,51.01
52753,4.29,17.61,75512,68.78
52754,12.31,23.98,58438,44.11
52755,4.03,22.14,62237,54.54
52756,2.51,12.57,88438,69.13
52757,0,12.5,75625,15.71
52758,4.67,14.36,60000,64.85
52760,0,19.67,67431,13.71
52761,7.57,24.29,49080,52.53
52765,2.53,8.49,78438,51.75
52766,2.71,22.13,42656,52.92
52767,0,41.24,22417,51.52
52768,3.69,14.07,53458,56.62
52769,5.46,23.21,68490,53.42
52772,2.35,21.1,55962,50.31
52773,4.1,21.5,59063,56.55
52774,4.92,31.76,80000,47.14
52776,7.45,25.25,51182,47.5
52777,5.62,28.19,48250,52.65
52778,5.33,22.19,61560,53.55
52801,6.92,60.33,15156,41.5
52802,9.51,36.26,32912,45.19
52803,7.26,39.21,41444,67.59
52804,6.63,35.06,49169,57.1
52806,7.25,28.86,50404,60.6
52807,4.49,33.05,53248,71.73
53001,7.43,19.4,64514,52.01
53002,3.97,25.07,56786,45.97
53003,13.74,35,33618,75
53004,7.05,26.3,69779,61.68
53005,5.3,22.87,84441,75.65
53006,3.87,24.65,58365,44.35
53007,6,32.07,47132,46.54
53010,7.06,25.35,61631,46.33
53011,8.56,19.82,57308,51.72
53012,5.32,22.16,77392,76.9
53013,3.31,22.44,69750,62.09
53014,6.38,25.71,54901,44.05
53015,4.7,23.21,59375,48.99
53016,10.4,27.62,47159,38.55
53017,4.94,19.51,92102,68.88
53018,7.54,25.18,94323,80.68
53019,1.74,21.68,51518,40.17
53020,5.6,19.93,57197,52.4
53021,7.62,27.97,64786,56.33
53022,6.57,25.67,73411,66
53023,3.08,46.14,63750,40.65
53024,6.62,24.56,68585,73.21
53027,5.1,23.44,62381,58.44
53029,5.42,20.81,89568,73.66
53031,0,15.56,58571,50
53032,8.1,22.46,59006,49.88
53033,6.15,16.49,78864,67.04
53034,4.38,23.94,51036,44.21
53035,9.74,25.51,55167,46.95
53036,2.61,18.11,65337,60.4
53037,5.12,23.42,66558,61.12
53038,9.28,25.96,66016,61.53
53039,4.96,28,52622,43.96
53040,3.15,24.27,74011,52.63
53042,5.64,22.65,58067,48.21
53044,4.35,16.92,82976,79.46
53045,4.85,19.27,89647,77.75
53046,5.87,22.75,51719,47.76
53047,0,53.12,44625,56.58
53048,5.03,29.63,52348,47.76
53049,2.93,21.69,75950,50.18
53050,6.64,29.6,58299,44.58
53051,5.13,21.41,71250,66.48
53057,4.3,24.84,67614,42.72
53058,5.61,22.5,81477,79.18
53059,8.7,26.08,67202,49.89
53061,6.17,20.98,47526,37.81
53063,2.86,26.46,65357,48.33
53065,6.73,22.91,62703,49.9
53066,5.79,23.01,80665,68.63
53069,5.28,10.35,145278,81.2
53070,4.97,18.13,60972,49.87
53072,4.19,23.43,75079,73.82
53073,7.58,28.56,56857,57.03
53074,6.65,27.04,61888,61.65
53075,8.53,28.61,56667,51.63
53076,5.09,20.44,104688,70.32
53078,2.84,22.57,74375,50.46
53079,5.34,22.99,64427,42.48
53080,5.9,28.15,64529,54.56
53081,8.63,29.08,42284,48.86
53083,5.11,25.54,60102,57.26
53085,5.73,23.66,59833,52.62
53086,5.39,21.56,70670,57.22
53088,5.98,29.26,53438,41.03
53089,5.42,22.03,78113,68.05
53090,8.06,23.12,63359,59.18
53091,4.98,24.85,55052,43.85
53092,5.34,21.29,96083,83.26
53093,5.24,23.9,66442,48.56
53094,9.23,28.42,50422,51.6
53095,5.42,24.21,58577,59.74
53097,6.43,29.52,101875,84.14
53098,8.84,23.88,57112,52.31
53103,7.19,19.37,77727,67.22
53104,8.76,25.28,64426,53.58
53105,10.86,26.39,56640,51.45
53108,8.63,19.76,66691,55.88
53110,8.28,30.29,51648,51.46
53114,10.49,30.89,64023,44.47
53115,8.05,26.26,49237,48.94
53118,6.15,21.21,73000,62.85
53119,8.93,21.81,76135,60.78
53120,3.88,27.11,70204,57.76
53121,7.62,25.23,60044,57.9
53122,4.61,21.57,112854,89.24
53125,2.82,17.55,79931,82.09
53126,7.59,20.11,75493,58.31
53128,12.34,28.49,65174,52.8
53129,5.4,23.13,65162,67.83
53130,6.72,28.65,63594,64.37
53132,5.06,29.31,77218,66.14
53137,9.42,30.22,65250,58.64
53139,9.84,30.29,61190,52.89
53140,11.36,38.99,38057,48.35
53142,7.31,28.62,67358,62.44
53143,13.27,34.86,47188,50.62
53144,12.95,36.36,51994,56.91
53146,6.09,19.77,76528,64.47
53147,10.08,28.16,49444,55.75
53149,4.75,21.75,78042,66.84
53150,4.51,21.12,82935,63.67
53151,5.15,22.45,76615,74.26
53153,3.47,22.39,75114,67.11
53154,6.38,28.02,69107,61.75
53156,7.96,28.82,59052,47.58
53158,8.71,25.23,76677,64.75
53167,0,25.21,49023,41
53168,10,25.62,67213,54.85
53170,7.25,30.04,58594,42.15
53172,8.86,32.9,53990,52.59
53177,8.45,34.39,56648,47.49
53178,10.34,26.27,55313,48.96
53179,5.51,25.69,63125,52
53181,8.84,23.68,62734,58.26
53182,7.51,31.05,59265,46.88
53183,4.63,23.86,85500,80.56
53184,9.79,26.21,53299,54.53
53185,6.25,23.6,77684,60.88
53186,6.92,34.07,55969,66.67
53188,5.5,28.46,63925,66.64
53189,5.92,24.07,76333,71.2
53190,5.4,54.51,42447,61.38
53191,2.77,15.33,66270,76.13
53192,3.92,3.82,15643,26.36
53195,10,12.05,74167,50.6
53202,4.4,65.58,43163,83.85
53203,1.82,73.56,58080,85.83
53204,17.08,50.25,25141,24.79
53205,25.99,58.37,21281,35.98
53206,31.22,62.27,22962,33.4
53207,6.29,38.77,53234,63.03
53208,19.02,55.08,31031,51.87
53209,14.44,46.79,34241,53.47
53210,17.1,54.37,31884,47.05
53211,5.63,56.66,49299,84.81
53212,17.59,63.15,30084,54.51
53213,3.93,33.34,64302,81.74
53214,9.02,38.85,43234,51.92
53215,15.35,43.39,34210,30.24
53216,15.69,51.55,35258,51.34
53217,5.3,24.16,96951,88.31
53218,16.75,51.56,35757,44.72
53219,6.92,34.28,47619,53.58
53220,8.75,33.65,47434,53.14
53221,8.92,30.49,46498,51.01
53222,7.49,34.8,54108,66.13
53223,9.04,39.96,42459,60.38
53224,11.11,45.18,45726,57.38
53225,10.79,44.19,38479,53.01
53226,4.65,35.91,65254,76.6
53227,9.57,33.8,46659,53.43
53228,6.16,29.01,56708,59.99
53233,11.49,84.87,13032,49.66
53235,11.77,33.53,43482,55.58
53295,46.43,36.54,"",39
53402,9.63,27.52,59178,59.99
53403,11.64,39.4,37054,46.48
53404,18.86,39.58,31633,40.61
53405,9.35,31.36,51146,54.7
53406,7.41,26.93,56369,61.55
53501,"","","",""
53502,9.56,28.16,55969,51.85
53503,10.35,21.94,52311,52.97
53504,3.73,24.39,51908,43.42
53505,9.28,21.01,62083,45.28
53506,6.08,21.17,40441,41.23
53507,3.8,21.65,70673,57.08
53508,3,22.87,71681,58.13
53510,2.71,32.38,43945,49.61
53511,13.06,32.29,42573,42.72
53515,3.61,22.16,68086,58.81
53516,4.72,21.42,60781,52.48
53517,5.61,20.65,66957,62.84
53518,5.94,19.46,45658,46.97
53520,7.07,23.72,52597,51.38
53521,5.44,24.23,73362,60.74
53522,5.83,27.13,53804,45.91
53523,4.71,20.46,59875,63.37
53525,9.83,23.98,55132,48.04
53526,2.32,26.73,45469,64.19
53527,3.93,19.98,82981,70.53
53528,3.34,21.85,75070,63.5
53529,4.53,22.68,74688,51.48
53530,2.11,26.59,51078,43.48
53531,6.96,27.46,77917,64.3
53532,4.25,23.44,78008,66.31
53533,4.42,22.4,54097,59.15
53534,8.06,23.06,57672,53.41
53536,5.44,22.4,64897,58.92
53537,8.7,30.07,44375,30.14
53538,5.49,27.07,56675,56.26
53540,0,29.73,43750,61.76
53541,6.56,22.66,43750,40.51
53543,7.56,23.18,53188,53.17
53544,3.04,21.54,57250,51.22
53545,10.08,29.88,48444,55.12
53546,7.61,25.44,56067,56.75
53548,12.16,29.37,45089,48.84
53549,6.14,28.46,48621,46.72
53550,8.22,29.21,55909,44.11
53551,5.73,21.74,57443,61.61
53553,3.48,22.91,56000,43.99
53554,5.79,23.84,55284,53.54
53555,4.33,20.33,72453,65.87
53556,7.39,26.24,41821,38.62
53557,4.92,20.31,42500,35.39
53558,4.41,24.06,74340,74.37
53559,7.35,24.4,60833,58.38
53560,4.65,22.04,65221,58.37
53561,6.6,18.11,68542,60.62
53562,4.72,29.02,72656,80.69
53563,8.19,21.9,59156,57.29
53565,5,22.48,60110,59.39
53566,5.49,23.69,47093,47.71
53569,3.68,24.74,61771,58
53570,3.63,20.64,58750,52.8
53571,0,33.96,41582,81.13
53572,3.65,22.56,70392,67.81
53573,10.31,25.42,41613,42.49
53574,2.42,20.04,75427,63.05
53575,5.74,25.53,81636,71.65
53576,9.31,25.84,56429,54.19
53577,4.58,25.69,57500,44.85
53578,7.37,18.82,67021,61.26
53579,9.02,22.41,48519,37.36
53580,8.26,29.87,38750,39.41
53581,4.71,21.84,45551,47.34
53582,7.05,26.13,58421,49.39
53583,5.35,23.59,51503,50.04
53585,11.74,26.01,44597,41.23
53586,4.77,23.24,46121,39.84
53587,7.43,26.04,46597,40.09
53588,2.99,21.85,57610,60.46
53589,5.57,24.94,65311,63.58
53590,4.75,27.93,68862,72.03
53593,2.8,22.72,88151,80.17
53594,6.94,26.05,52394,47.33
53597,3.36,21.37,85093,74.24
53598,6.43,24.35,71250,66.46
53599,11.36,10,16250,13.21
53702,"",0,"",100
53703,6.9,77.77,24692,87.28
53704,8.16,40.47,50459,72.59
53705,3.51,32.79,65000,89.54
53706,8.06,98.93,50172,100
53711,6.03,30.89,71045,80.31
53713,8.86,50.57,33696,55.26
53714,7.67,36.02,50255,63.22
53715,8.63,81.22,24421,82.82
53716,5.19,26.54,58274,70.57
53717,2.49,36.24,69892,86
53718,3.99,27.63,73045,77.46
53719,4.79,39.12,69140,83.39
53726,4.03,69.77,35525,97.59
53792,"",100,"",0
53801,7.09,17.11,42946,43.04
53802,0,11.9,29375,32.5
53803,6.13,23.16,51705,53.52
53804,3.44,21.22,42870,40.37
53805,5.9,31.66,44552,43.87
53806,5.2,23.17,43036,40.61
53807,2.41,21.75,52763,47.99
53808,0,22.07,48125,37.11
53809,3.47,19.73,46373,54.15
53810,3.15,27.59,42361,35.06
53811,3.75,30.39,52540,50.93
53813,3.74,26.55,47407,44.74
53816,6.02,31.93,51042,46.73
53817,5,23.43,39063,41.92
53818,4,55.56,43670,64.14
53820,4.91,24.05,53884,44.64
53821,6.04,27.56,41468,46.18
53825,6.27,26.2,53100,44.44
53826,5.47,23.72,50296,42.62
53827,10.37,21.78,33472,47.34
53901,5.44,29.32,48417,53.82
53910,11.34,24.29,34347,34.82
53911,5.49,22.05,72500,54.61
53913,7.97,28.11,49096,50.39
53916,8.29,25.84,51051,51.13
53919,8,25.53,62892,43.47
53920,6.86,13.43,51538,50.48
53922,5.15,25.89,59896,37.76
53923,5.59,19.56,53370,44.39
53924,5.99,20.35,42684,36.6
53925,6.6,22.6,60378,55.13
53926,7.99,26.77,45750,34.67
53928,8.08,21.26,57857,38.6
53929,8.28,24.3,44663,44.61
53930,11.23,19.54,55395,45.83
53931,4.46,29.33,55000,46.71
53932,8.03,23.78,63472,54.63
53933,7.69,42.2,55565,47.09
53934,10.88,18.67,40425,39.81
53935,3.75,20.55,49063,44.12
53936,12.82,40.43,43380,37.39
53937,4.05,32.47,61667,39.18
53939,9.09,20.43,34750,45.62
53941,8.22,17.95,53550,46.03
53943,4.95,20.88,52969,41.32
53944,9.77,27.4,46576,36.69
53946,8.41,20.35,51231,42.76
53947,2.94,22.08,34063,36.62
53948,5.25,25.31,47083,42.95
53949,9.12,17.67,43327,40.08
53950,12.24,26.83,42825,46.08
53951,6.07,29.18,51020,43.71
53952,11.76,20.49,45676,42.23
53953,9.09,20.77,32159,30.46
53954,6.79,20.63,58228,54.4
53955,6.74,21.17,61175,56.02
53956,5.7,24.2,53519,41.42
53959,4.99,24.9,50341,50.83
53960,4.42,21.79,59152,47.19
53961,7.61,25.47,49722,41.79
53963,5.6,31.81,49696,39.28
53964,9.27,22.79,43750,44.85
53965,8.02,25.53,51204,53.59
53968,7.48,22.57,47162,37.79
53969,3.7,34.78,68068,36.7
54001,6.79,18.19,50567,52.53
54002,8.07,24.54,63228,59.81
54003,2.62,18.91,69333,60.11
54004,10.27,25.75,50216,42.28
54005,6.82,20.87,53977,45.73
54006,4.32,27.64,59107,51.4
54007,8.54,32.14,63571,38.58
54009,10.12,20.95,57279,57.94
54010,"",0,"",0
54011,4.76,24.06,63793,51.51
54013,7.65,23.68,58011,48.64
54014,4.27,22.24,71215,58.16
54015,4.58,25.31,72936,69.21
54016,5.25,24.71,81436,77.09
54017,7.95,27.2,60362,59.17
54020,7.9,27.16,54085,57.34
54021,3.73,23.49,79287,71.8
54022,7.03,45.03,61432,73.98
54023,9.33,24.7,72009,61.16
54024,9.82,20.59,53011,62.02
54025,7.09,26,60044,57.35
54026,10.44,22.13,58250,52.04
54027,6.12,20.41,67917,51.71
54028,5.86,26.07,57250,54.08
54082,0,14.28,66354,70.49
54101,5.88,21.6,64271,47.37
54102,5.94,14.3,33092,33.8
54103,8.63,14.23,31058,39.37
54104,9.18,14.76,33750,37.08
54106,6.06,22.07,58292,41.94
54107,5.61,21.65,56591,46.09
54110,5.75,23.59,61300,43.39
54111,6.02,16.23,48355,34.74
54112,6.13,22.92,47237,45
54113,4.05,16.65,72009,59.53
54114,9.38,16.43,36517,39.44
54115,5.67,31.51,63831,66.76
54119,8.87,53.61,38370,60.69
54120,6.67,18.8,34375,26.56
54121,5.88,18.62,45587,47.73
54123,4.84,15.08,61136,56.71
54124,8.59,23.93,44522,36.51
54125,20.5,10.62,27857,32.03
54126,4.36,29.11,62813,45.47
54127,25,18.42,50750,5.88
54128,7.51,23.4,39856,41.35
54129,2.76,23.09,53125,41.8
54130,4.76,27.71,59179,50.08
54135,16.52,40.17,38803,53.96
54136,5.9,26.73,43943,47.39
54137,7.78,19.23,49519,31.85
54138,9.07,18.19,32115,46.99
54139,8.76,26.53,50982,43.21
